,Unnamed: 0,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval,Epoch_Time_of_Clock
129,7770,0.0002878836,-9.54972080364e-12,0,100.343470433,-14.225993174800001,5e-09,-1.1039569391,-3.58937557474e-07,0.017214061200000002,1.06061620858e-05,5153.62644758,120594.468203,-9.84765784726e-07,0.8287294491,8.02296436725e-07,0.9479716336,183.72125512099998,-1.9421491418,-9.16750780245e-09,3.7638045825999997e-10,1,1973.99995119,0,-1.19851081691e-18,0,-2.04890966415e-08,100.343470433,115799.510172,0,2017-11-06 15:00:00
130,7830,0.0002878492,-9.54973246918e-12,0,104.41717176600001,-19.7905829795,5e-09,-1.3650664911,-6.16410101092e-07,0.0172141211,1.06174643723e-05,5153.62861618,124193.653154,-1.16926699303e-06,0.8287001713,8.603601085e-07,0.9479728668,185.434616421,-1.9421134725,-9.3158719674e-09,3.64722035829e-10,1,1973.99994652,0,-1.7274031289999999e-18,0,-2.04890966415e-08,104.41717176600001,120446.807091,0,2017-11-06 16:00:00
131,7890,0.0002878148,-9.54974451042e-12,0,104.612770506,-24.9721658765,5e-09,-1.6534057661,-8.69364981257e-07,0.0172142684,1.0641e-05,5153.63050208,127793.060026,-1.3172272961700001e-06,0.8286709514,8.87166625533e-07,0.9479743203,186.48475018,-1.9420641447,-9.42395182361e-09,3.58235207736e-10,1,1973.99994507,0,-2.273329227e-18,0,-2.04890966415e-08,104.612770506,125145.992545,0,2017-11-06 17:00:00
132,7950,0.0002877805,-9.549756135299999e-12,0,101.45289576799999,-29.743642261399998,5e-09,-1.9387630461,-1.1148090352299999e-06,0.0172144981,1.06786081226e-05,5153.63207127,131392.6243,-1.42755209343e-06,0.8286417824,8.853574743489998e-07,0.9479759888,186.81115933799998,-1.9420052662,-9.4920148496e-09,3.56675018111e-10,1,1973.99994633,0,-2.8003776849799998e-18,0,-2.04890966415e-08,101.45289576799999,129837.263463,0,2017-11-06 18:00:00
133,8010,0.0002877462,-9.54976655171e-12,0,95.46017666809999,-34.0779125297,5e-09,-2.1909266132,-1.34974910027e-06,0.0172148048,1.0732e-05,5153.63328971,134992.281456,-1.49914678408e-06,0.8286126573999999,8.575741414720002e-07,0.9479778672,186.353346832,-1.9419409451,-9.520328523890001e-09,3.59796511082e-10,1,1973.99994983,0,-3.27263707705e-18,0,-2.04890966415e-08,95.46017666809999,134460.816773,0,2017-11-06 19:00:00
134,8070,0.0002877119,-9.54977496758e-12,0,87.15724232040002,-37.947877077,5e-09,-2.3796847495,-1.5711920136299998e-06,0.0172151834,1.08029383612e-05,5153.63412336,138591.966974,-1.5309167674100001e-06,0.8285835695,8.06458113427e-07,0.9479799506,185.050815603,-1.9418752892,-9.50916032499e-09,3.6735473077699997e-10,1,1973.99995507,0,-3.65419597729e-18,0,-2.04890966415e-08,87.15724232040002,138956.849403,0,2017-11-06 20:00:00
135,8130,0.0002876776,-9.54978059084e-12,0,77.0667218402,-41.3264362989,4.91842766395e-09,-2.4748257369,-1.7761446125900002e-06,0.0172156288,1.0893223757999997e-05,5153.6345382,142191.61633599998,-1.52176744269e-06,0.8285545119,7.34650876738e-07,0.9479822337,182.84306859,-1.9418124066,-9.458777731409999e-09,3.79104721326e-10,1,1973.99996156,0,-3.90914295981e-18,0,-2.04890966415e-08,77.0667218402,143265.558284,0,2017-11-06 21:00:00
136,8190,0.0002876433,-9.54978262938e-12,0,65.7112443426,-44.1864905908,4.8745566364299994e-09,-2.4461378576,-1.9616137343900003e-06,0.0172161357,1.10046161902e-05,5153.63450019,145791.165022,-1.4706042092e-06,0.8285254777,6.4479391793e-07,0.9479847114,179.669608732,-1.9417564051,-9.36944822168e-09,3.94801526857e-10,1,1973.99996879,0,-4.0015665987000005e-18,0,-2.04890966415e-08,65.7112443426,147327.140343,0,2017-11-06 22:00:00
137,8250,0.00028760900000000003,-9.54978029114e-12,0,53.61343894270001,-46.5009403483,4.8241725788099996e-09,-2.2634093937,-2.1246062163e-06,0.017216699,1.11388857956e-05,5153.63397531,149390.54851300002,-1.3763324662299998e-06,0.82849646,5.395287235270001e-07,0.9479873786,175.46993896700005,-1.9417113927,-9.2414392743e-09,4.14200191498e-10,1,1973.99997629,0,-3.89555546805e-18,0,-2.04890966415e-08,53.61343894270001,151081.79251,0,2017-11-06 23:00:00
138,8310,0.0002875746,-9.549772784029999e-12,0,41.2959347556,-48.242685967,4.76818607451e-09,-1.8964286272,-2.26212889558e-06,0.0172173135,1.1297802712e-05,5153.63292951,152989.702288,-1.2378576130600001e-06,0.8284674518,4.21496780054e-07,0.9479902303,170.183562236,-1.9416814773,-9.07501836779e-09,4.3705575937800006e-10,1,1973.99998355,0,-3.55519814195e-18,0,-2.04890966415e-08,41.2959347556,154469.711714,0,2017-11-07 00:00:00
139,8370,0.0002875401,-9.54975931597e-12,0,29.2813608963,-49.3846278425,4.70750770699e-09,-1.3149838401,-2.37118860948e-06,0.0172179739,1.14831370771e-05,5153.63132878,156588.56183,-1.05408504896e-06,0.8284384463,2.93339574036e-07,0.9479932613,163.749981478,-1.941670767,-8.87045298067e-09,4.63123274626e-10,1,1973.99999008,0,-2.94458319451e-18,0,-2.04890966415e-08,29.2813608963,157431.09488299998,0,2017-11-07 01:00:00
140,8430,0.0002875056,-9.54973909488e-12,0,18.0923464799,-49.8996663702,4.643048059660001e-09,-0.4888633145,-2.4487921952799998e-06,0.0172186752,1.16966590287e-05,5153.62913907,160187.062618,-8.239201732149999e-07,0.8284094365000001,1.57698591997e-07,0.9479964665,156.108699631,-1.9416833695,-8.62801059145e-09,4.9215778137e-10,1,1973.99999539,0,-2.02779919981e-18,0,-2.04890966415e-08,18.0923464799,159906.138946,0,2017-11-07 02:00:00
141,8490,0.000287471,-9.54971132867e-12,0,8.2515206215,-49.7607019457,4.57571771596e-09,0.6121446675,-2.49194649022e-06,0.0172194121,1.19401387047e-05,5153.62632636,163785.140132,-5.462683851060001e-07,0.8283804157,1.72153204621e-08,0.9479998409,147.199219635,-1.9417233929,-8.347958678640001e-09,5.23914323739e-10,1,1973.999999,0,-7.68934731958e-19,0,-2.04890966415e-08,8.2515206215,161835.040833,0,2017-11-07 03:00:00
142,8550,0.0002874363,-9.54967664188e-12,0,0.4693634599,-48.9259992331,4.50635610756e-09,1.9801263001,-2.49639773132e-06,0.017220165200000002,1.22135212104e-05,5153.6229121000015,167382.822688,-2.23579248725e-07,0.828351388,-1.24e-07,0.9480033676,137.039968011,-1.9417938201,-8e-09,5.57924564852e-10,1,1974.00000043,0,8.036951155839998e-19,0,-2.04890966415e-08,0.4693634599,163185.037067,0,2017-11-07 04:00:00
143,8610,0.0002874016,-9.54966824119e-12,0,-0.2230713216,-47.0172010725,4.4341661752499994e-09,2.730280731,-2.42889834966e-06,0.0172205855,1.24747759094e-05,5153.620193600002,170982.273755,6.018188111039998e-08,0.8283226144,-2.2812482724099998e-07,0.9480067631,127.464613655,-1.9418717557,-7.74130177673e-09,5.88582404599e-10,1,1974.00000024,0,1.18456530362e-18,0,-2.04890966415e-08,-0.2230713216,164545.274876,0,2017-11-07 05:00:00
144,8670,0.000287367,-9.54974406061e-12,0,14.872025459300001,-43.326016404499995,4.35828227067e-09,1.2077426484,-2.22960395745e-06,0.0172200494,1.2638633531e-05,5153.62057338,174587.525534,1.49064049493e-07,0.8282945937999999,-2.2760704393400002e-07,0.9480095009,122.072565433,-1.9419096096,-7.58207308628e-09,6.04989316944e-10,1,1973.99999988,0,-2.25293569048e-18,0,-2.04890966415e-08,14.872025459300001,167076.946674,0,2017-11-07 06:00:00
145,8730,0.0002873326,-9.54978278907e-12,0,39.602498953099996,-37.2833406978,4.31382933256e-09,-1.8235592815,-1.8925402681900001e-06,0.017219171999999998,1.2589e-05,5153.62258242,178196.575178,1.02766521186e-07,0.8282674126,-1.45629402252e-07,0.9480115999,123.403600501,-1.9418858725,-7.56047775098e-09,5.92466152723e-10,1,1973.99999994,0,-4.00880627615e-18,0,-2.04890966415e-08,39.602498953099996,170821.377583,0,2017-11-07 07:00:00
146,8790,0.000287298,-9.54951332739e-12,0,53.5112847031,-28.6146617116,4.368401933519999e-09,-3.2556350107,-1.47047081615e-06,0.0172197379,1.21916539747e-05,5153.62107577,181801.575177,1.87193437251e-07,0.828240724,-9.26733092698e-08,0.9480136054,132.680024164,-1.9418080322,-7.57965381335e-09,5.34178521284e-10,1,1974.00000003,0,8.20804764632e-18,0,-2.04890966415e-08,53.5112847031,174702.394988,0,2017-11-07 08:00:00
147,8850,0.0002872633,-9.549366814269998e-12,0,52.344325509399994,-20.289865823699998,4.508544131440001e-09,-2.4694086571,-1.10151986355e-06,0.0172216499,1.15668343537e-05,5153.61651094,185400.925532,3.79e-07,0.8282139461,-7.07670691331e-08,0.9480154006,146.959558562,-1.9417259482,-7.63777791853e-09,4.45383383782e-10,1,1974.00000002,0,1.4850659801e-17,0,-2.04890966415e-08,52.344325509300006,178270.371041,0,2017-11-07 09:00:00
148,8910,0.0002872287,-9.55036884155e-12,0,48.442210728199996,-18.2768601868,4.64074170448e-09,-1.391341603,-9.98e-07,0.0172229385,1.10785970223e-05,5153.61491233,188999.423758,3.67538542102e-07,0.8281863102,2.62353895546e-08,0.9480162176,159.388001972,-1.9417269114,-7.82811935049e-09,3.721818840980001e-10,1,1973.99999999,0,-3.05792548948e-17,0,-2.04890966415e-08,48.442210728199996,181749.473373,0,2017-11-07 10:00:00
149,8970,0.0002871942,-9.55091616559e-12,0,48.8483240095,-23.171453819899998,4.7267714684199985e-09,-0.9061651147,-1.1735268128700002e-06,0.0172230055,1.08390595731e-05,5153.61781004,192599.472693,9.06525084362e-08,0.8281577225,2.10768196324e-07,0.9480160622,167.604844939,-1.9418135728,-8.14314418985e-09,3.29835035934e-10,1,1973.99999999,0,-5.53938329278e-17,0,-2.04890966415e-08,48.8483240096,185333.138254,0,2017-11-07 11:00:00
150,9030,0.0002871598,-9.54686598178e-12,0,54.5365973386,-30.1647757047,4.78682657677e-09,-0.750061348,-1.44369610729e-06,0.0172226895,1.07006531437e-05,5153.62205995,196200.800569,-2.56515019773e-07,0.828128761,3.98614155738e-07,0.9480157267,173.868797923,-1.9419040805,-8.472641050910001e-09,3.0174036505299995e-10,1,1974.00000001,0,1.28233407156e-16,0,-2.04890966415e-08,54.5365973385,189150.768064,0,2017-11-07 12:00:00
151,9090,0.00028712540000000003,-9.53672325383e-12,0,65.3139522263,-36.69659181,4.83292380757e-09,-0.7479128432,-1.70978073159e-06,0.0172224508,1.05826800868e-05,5153.62594644,199803.09469,-5.683313958779999e-07,0.8280997392,5.4612463658e-07,0.948015629,179.41378357,-1.9419571629,-8.75838313853e-09,2.7860235150299997e-10,1,1974.00000002,0,5.88084422924e-16,0,-2.04890966415e-08,65.31395222569999,193239.602673,0,2017-11-07 13:00:00
152,9150,0.000287091,-9.5217563533e-12,0,80.08247845449999,-42.6949950125,4.8663434266599995e-09,-0.8635020134,-1.96761034863e-06,0.0172223074,1.04827527204e-05,5153.62938876,203406.117861,-8.4e-07,0.8280706768,6.54506596547e-07,0.9480157787,184.2457798,-1.9419758861,-9e-09,2.5983426139099997e-10,1,1974.00000002,0,1.2666537830299998e-15,0,-2.04890966415e-08,80.0824784533,197547.334247,0,2017-11-07 14:00:00
153,9210,0.0002870565,-9.5033537999e-12,0,97.7049252953,-48.19626631479999,4.88789889503e-09,-1.0666503968,-2.2171250308900003e-06,0.0172222585,1.04018881436e-05,5153.6323772,207009.636169,-1.07122169336e-06,0.8280415806999999,7.2691723633e-07,0.9480161671,188.317375634,-1.9419652442,-9.19437771356e-09,2.45228003696e-10,1,1974.00000003,0,2.1009887783499997e-15,0,-2.04890966415e-08,97.70492529319999,202017.761572,0,2017-11-07 15:00:00
154,9270,0.0002870221,-9.48290411335e-12,0,117.04404202100001,-53.2366867199,4.89840367365e-09,-1.3271795313,-2.45826485085e-06,0.017222303,1.03411034553e-05,5153.63490208,210613.415704,-1.26152920566e-06,0.8280124578,7.66513756624e-07,0.9480167858,191.581160092,-1.9419302311,-9.3462059788e-09,2.345754873970001e-10,1,1974.00000003,0,3.0281366997500006e-15,0,-2.04890966415e-08,117.044042018,206594.683437,0,2017-11-07 16:00:00
155,9330,0.0002869876,-9.46179581336e-12,0,136.96257790299998,-57.85253723050001,4.89867122351e-09,-1.6149109553,-2.691e-06,0.0172224399,1.03014157544e-05,5153.6369537,214217.222551,-1.41056735428e-06,0.827983315,7.76453358121e-07,0.9480176265,193.989722195,-1.9418758407,-9.45497208106e-09,2.27668621472e-10,1,1974.00000003,0,3.9851448381e-15,0,-2.04890966415e-08,136.962577899,211221.898628,0,2017-11-07 17:00:00
156,9390,0.000286953,-9.441417419660003e-12,0,156.323282214,-62.0800988497,4.8895150055799995e-09,-1.8996662066,-2.91518019375e-06,0.0172226683,1.02838421399e-05,5153.63852239,217820.82280100003,-1.518e-06,0.8279541592,7.59893241514e-07,0.9480186805,195.495650963,-1.9418070669,-9.52146390925e-09,2.24299314902e-10,1,1974.00000003,0,4.90906048429e-15,0,-2.04890966415e-08,156.32328220899998,215843.205931,0,2017-11-07 18:00:00
157,9450,0.0002869185,-9.423157451950001e-12,0,173.988904225,-65.95565258020001,4.8717484808399995e-09,-2.1512668235,-3.1308358616599997e-06,0.0172229873,1.02893997108e-05,5153.63959843,221423.982539,-1.58330274233e-06,0.8279249973999999,7.2e-07,0.9480199396,196.05153541599998,-1.9417289038,-9.54646935229e-09,2.24259476665e-10,1,1974.00000003,0,5.73693092918e-15,0,-2.04890966415e-08,173.98890422,220402.404133,0,2017-11-07 19:00:00
158,9510,0.0002868839,-9.40840442996e-12,0,188.82219321,-69.51547942479999,4.84618511027e-09,-2.3395343441,-3.33787695717e-06,0.0172233957,1.03191055662e-05,5153.64017215,225026.467855,-1.60623357269e-06,0.8278958364,6.59902656758e-07,0.9480213951,195.609964574,-1.9416463453,-9.530776299079999e-09,2.2734101574e-10,1,1974.00000003,0,6.40580346365e-15,0,-2.04890966415e-08,188.82219320299998,224843.292022,0,2017-11-07 20:00:00
159,9570,0.0002868494,-9.398546873400002e-12,0,199.68589843900003,-72.7958603865,4.81363835486e-09,-2.4342903064,-3.5362435527699997e-06,0.0172238927,1.0374e-05,5153.64023386,228628.044836,-1.58636222121e-06,0.8278666831999999,5.82786589994e-07,0.9480230386,194.123527459,-1.9415643852,-9.47517263853e-09,2.33335841106e-10,1,1974.00000002,0,6.8527253785799996e-15,0,-2.04890966415e-08,199.68589843200002,229109.668385,0,2017-11-07 21:00:00
160,9630,0.0002868148,-9.39497330199e-12,0,205.442769185,-75.8330764681,4.77492167558e-09,-2.4053562485,-3.72587572094e-06,0.0172244773,1.0455e-05,5153.63977386,232228.479571,-1.52330548337e-06,0.8278375447,4.917996078979999e-07,0.9480248618,191.54481309,-1.9414880177,-9.380446259550001e-09,2.42035861742e-10,1,1974.00000002,0,7.0147439648199994e-15,0,-2.04890966415e-08,205.442769178,233145.332007,0,2017-11-07 22:00:00
161,9690,0.0002867802,-9.39907223545e-12,0,204.955554721,-78.6634086725,4.73084853341e-09,-2.2225537086,-3.90671353415e-06,0.0172251484,1.05632838284e-05,5153.63878246,235827.538146,-1.41668015461e-06,0.8278084277,3.90098911161e-07,0.948026856,187.826410488,-1.9414222366,-9.24738505105e-09,2.5323298662700003e-10,1,1974.00000001,0,6.82890651326e-15,0,-2.04890966415e-08,204.95555471400002,236894.081677,0,2017-11-07 23:00:00
162,9750,0.0002867456,-9.41223219349e-12,0,197.087004317,-81.3231380024,4.6822323893299986e-09,-1.8557042247,-4.07869706489e-06,0.0172259052,1.06997538111e-05,5153.63724997,239424.98665,-1.26610303041e-06,0.8277793392,2.80841700477e-07,0.9480290129,182.92090867299999,-1.9413720358,-9.07677690194e-09,2.66719124741e-10,1,1974.00000001,0,6.2322603147799985e-15,0,-2.04890966415e-08,197.087004311,240299.716181,0,2017-11-08 00:00:00
163,9810,0.0002867109,-9.43584169582e-12,0,180.699867246,-83.8485454608,4.62988670432e-09,-1.274629335,-4.2417663856199994e-06,0.0172267466,1.08654575731e-05,5153.6351667,243020.591171,-1.0711909062200001e-06,0.8277502861,1.6718517653800002e-07,0.9480313241,176.780896665,-1.9413424094,-8.869409701119999e-09,2.82286185062e-10,1,1974.00000001,0,5.1618526602399995e-15,0,-2.04890966415e-08,180.699867241,243306.034306,0,2017-11-08 01:00:00
164,9870,0.0002866763,-9.471289262180002e-12,0,154.656892781,-86.2759120505,4.574624939360001e-09,-0.4491505776,-4.39586156883e-06,0.017227671599999998,1.10614122134e-05,5153.63252296,246614.117797,-8.315605775140002e-07,0.8277212753000001,5.22865400371e-08,0.9480337809,169.358963486,-1.9413383513,-8.62607133752e-09,2.99726076569e-10,1,1974.0,0,3.55473084052e-15,0,-2.04890966415e-08,154.656892777,245856.834839,0,2017-11-08 02:00:00
165,9930,0.0002866416,-9.51996341227e-12,0,117.82083019299999,-88.64151877440003,4.51726055543e-09,0.6509105095000001,-4.54092268701e-06,0.0172286793,1.12886348309e-05,5153.62930907,250205.332616,-5.46828839742e-07,0.8276923137000001,-6.06970083327e-08,0.9480363751,160.607698154,-1.9413648554,-8.34754970003e-09,3.18830708241e-10,1,1974.0,0,1.34794214648e-15,0,-2.04890966415e-08,117.820830191,247895.916567,0,2017-11-08 03:00:00
166,9990,0.00028660700000000003,-9.58254569634e-12,0,69.6161833586,-90.9353821001,4.458409128850001e-09,2.0176222032,-4.67429501406e-06,0.017229748700000002,1.1547428354e-05,5153.62557673,253794.193583,-2.2e-07,0.8276634156999999,-1.67571917343e-07,0.9480390868,150.536680752,-1.9414258648,-8e-09,3.3934743166e-10,1,1974.0,0,-1.4088770791500005e-15,0,-2.04890966415e-08,69.61618336,249392.390298,0,2017-11-08 04:00:00
167,10050,0.0002865723,-9.64345736701e-12,0,22.3878120698,-92.0834341859,4.39413488882e-09,2.7665185287000003,-4.73364345731e-06,0.0172303977,1.18216697869e-05,5153.62279002,257385.071615,6.842163264319999e-08,0.8276347701000001,-2.403085734420001e-07,0.9480416385,140.466285759,-1.9415011522,-7.75303516194e-09,3.59998778271e-10,1,1974.0,0,-2.07654230151e-15,0,-2.04890966415e-08,22.3878120719,250897.543323,0,2017-11-08 05:00:00
168,10110,0.0002865375,-9.67219443901e-12,0,0.3443710062,-89.97103361399998,4.31799554994e-09,1.2433928087,-4.59974042872e-06,0.0172297553,1.20734097063e-05,5153.62362264,260986.295038,1.69314959399e-07,0.8276067276000001,-2.29936990706e-07,0.9480435193,133.060928383,-1.9415468432,-7.60456789563e-09,3.77937897817e-10,1,1974.0,0,3.9493949802099995e-15,0,-2.04890966415e-08,0.34437100229999995,253498.181234,0,2017-11-08 06:00:00
169,10170,0.0002865028,-9.66825233223e-12,0,3.9553658695,-82.9780212994,4.27038209103e-09,-1.7878201709,-4.21488458225e-06,0.0172285803,1.21397729363e-05,5153.62614654,264595.906375,1.3807784044e-07,0.8275793692,-1.5305170151199998e-07,0.9480447816,131.806680426,-1.9415300437,-7.59303051469e-09,3.77748466737e-10,1,1974.0,0,7.0274351152600004e-15,0,-2.04890966415e-08,3.9553658626,257233.283372,0,2017-11-08 07:00:00
170,10230,0.0002864683,-9.661002150980001e-12,0,10.0532076166,-70.24884281899999,4.3343885705e-09,-3.219772616,-3.59356448451e-06,0.017229176000000002,1.1750484935e-05,5153.624081100002,268201.876266,2.2544252964499997e-07,0.8275524853,-8.9435296692e-08,0.9480460195,140.66296509,-1.9414330679,-7.614550878910001e-09,3.3312700349699997e-10,1,1974.0,0,-1.43887028417e-14,0,-2.04890966415e-08,10.053207630800001,261096.197268,0,2017-11-08 08:00:00
171,10290,0.0002864339,-9.66204418526e-12,0,9.681349452200001,-56.1001837414,4.4956082869e-09,-2.4336119004,-2.9386406324900002e-06,0.0172314999,1.10165516174e-05,5153.61808668,271801.052885,4.041292913e-07,0.8275255385,-4.3271418138300004e-08,0.9480471115,156.922226914,-1.9413118263,-7.670126452770001e-09,2.5489389756099995e-10,1,1974.0,0,-2.60331981595e-14,0,-2.04890966415e-08,9.6813494777,264666.260687,0,2017-11-08 09:00:00
172,10350,0.0002863993,-9.664084195110003e-12,0,8.9427985272,-49.6537122975,4.64321302783e-09,-1.3555833549,-2.62436166881e-06,0.017233166299999998,1.04209014977e-05,5153.61570889,275399.449899,3.71126136472e-07,0.8274977073,5.670789462209999e-08,0.9480472317,171.441996412,-1.9412903199,-7.86536377813e-09,1.90118745416e-10,1,1974.0,0,5.3605416386599995e-14,0,-2.04890966415e-08,8.9427984747,268153.029695,0,2017-11-08 10:00:00
173,10410,0.0002863646,-9.66385816476e-12,0,9.8192363217,-52.3487827976,4.7339003842600004e-09,-0.8703834567000001,-2.7065390995400003e-06,0.0172334112,1.01238329919e-05,5153.61885934,278999.632085,7.120469423e-08,0.8274688856999999,2.15193572364e-07,0.948046364,180.890642388,-1.9413811282,-8.19461019654e-09,1.54866714069e-10,1,1974.0,0,9.71053575229e-14,0,-2.04890966415e-08,9.8192362265,271737.673879,0,2017-11-08 11:00:00
174,10470,0.0002863299,-9.66292487714e-12,0,9.5807784287,-57.862249614,4.79557449231e-09,-0.7143559649,-2.92046083716e-06,0.0172331755,9.95023007584e-06,5153.62359483,282600.339974,-2.95114030044e-07,0.8274396831,3.68380726183e-07,0.9480453156,187.975145681,-1.9414845619,-8.5388535721e-09,1.3293024176900001e-10,1,1974.0,0,-2.24793089593e-13,0,-2.04890966415e-08,9.580778649099999,275541.811701,0,2017-11-08 12:00:00
175,10530,0.0002862951,-9.66217779749e-12,0,6.9815694263,-62.83167138970001,4.8443750368e-09,-0.7124537098,-3.12481442747e-06,0.0172329797,9.802859453860001e-06,5153.62777863,286200.846339,-6.19828843123e-07,0.8274104291,4.83783899908e-07,0.9480445125,194.206369366,-1.94154955,-8.83538447162e-09,1.15180090371e-10,1,1974.0,0,-1.03091165791e-12,0,-2.04890966415e-08,6.981570437,279600.493048,0,2017-11-08 13:00:00
176,10590,0.0002862603,-9.66163372927e-12,0,2.4678322034,-67.1990576345,4.88155316987e-09,-0.8284293537,-3.31588296302e-06,0.0172328491,9.67712892032e-06,5153.63133893,289801.123787,-8.98774188685e-07,0.8273811425,5.63280106629e-07,0.9480439626,199.633747778,-1.9415786222,-9.08284080606e-09,1.00984570875e-10,1,1974.0,0,-2.22044335909e-12,0,-2.04890966415e-08,2.4678343804,283864.629359,0,2017-11-08 14:00:00
177,10650,0.0002862256,-9.661271360210001e-12,0,-3.4406417286,-71.05008963510001,4.90771271612e-09,-1.032070334,-3.49593195145e-06,0.0172327874,9.57247414305e-06,5153.63429372,293401.175356,-1.13229910331e-06,0.8273518282,6.10240379838e-07,0.9480436559,204.243174874,-1.9415766386,-9.28252776221e-09,9.00814529386e-11,1,1974.0,0,-3.683032129930002e-12,0,-2.04890966415e-08,-3.4406381176,288281.47388,0,2017-11-08 15:00:00
178,10710,0.0002861909,-9.66106937805e-12,0,-10.2240608584,-74.4704486781,4.9234575001699996e-09,-1.2931640883,-3.66722690039e-06,0.017232798100000002,9.48833078987e-06,5153.63666095,297001.004084,-1.3207526236e-06,0.8273224914,6.28e-07,0.9480435821,208.020544609,-1.9415484593,-9.43575052687e-09,8.22085062211e-11,1,1974.0,0,-5.30832190725e-12,0,-2.04890966415e-08,-10.2240556538,292798.27985700005,0,2017-11-08 16:00:00
179,10770,0.0002861562,-9.66100647053e-12,0,-17.3626336746,-77.5458160501,4.9293913466399995e-09,-1.5814980539,-3.832e-06,0.0172328849,9.424134528589999e-06,5153.63845862,300600.613008,-1.4644837861200002e-06,0.8272931370000001,6.2e-07,0.948043731,210.951750938,-1.9414989444,-9.54381428682e-09,7.71035003808e-11,1,1974.0,0,-6.985956627869999e-12,0,-2.04890966415e-08,-17.3626268252,297362.300537,0,2017-11-08 17:00:00
180,10830,0.00028612150000000003,-9.661061325379999e-12,0,-24.336568665999998,-80.3618730379,4.92611808012e-09,-1.8668596684,-3.99261671033e-06,0.0172330516,9.37932102705e-06,5153.63970469,304200.005163,-1.56384162747e-06,0.82726377,5.896159333229999e-07,0.9480440925,213.02268781799998,-1.9414329539,-9.60802422886e-09,7.45042050762e-11,1,1974.0,0,-8.60558022859e-12,0,-2.04890966415e-08,-24.336560228699998,301920.789164,0,2017-11-08 18:00:00
181,10890,0.0002860868,-9.66121263035e-12,0,-30.626074321199997,-83.0043009282,4.914241525240001e-09,-2.1190363692,-4.1512425866e-06,0.0172333016,9.353325953069999e-06,5153.64041714,307799.183588,-1.61917518423e-06,0.8272343956999999,5.40142807413e-07,0.9480446563,214.219249203,-1.9413553481,-9.62968553978e-09,7.41483899657e-11,1,1974.0,0,-1.00568366462e-11,0,-2.04890966415e-08,-30.626064461,306420.998985,0,2017-11-08 19:00:00
182,10950,0.0002860521,-9.66143907315e-12,0,-35.7113591289,-85.5587810074,4.8943655066200014e-09,-2.3078155938,-4.3101764539099995e-06,0.0172336388,9.34558497447e-06,5153.64061394,311398.15132,-1.6308334929899999e-06,0.8272050189,4.75e-07,0.9480454123,214.52732905,-1.941270987,-9.61010340637e-09,7.5773824708e-11,1,1974.0,0,-1.12293698176e-11,0,-2.04890966415e-08,-35.7113481191,310810.183247,0,2017-11-08 20:00:00
183,11010,0.0002860175,-9.661719341539998e-12,0,-39.0726315778,-88.1109945624,4.86709384886e-09,-2.4029847797,-4.4716838199e-06,0.017234066699999998,9.35553375907e-06,5153.64031307,314996.911395,-1.59916559033e-06,0.8271756448,3.97525290938e-07,0.9480463503,213.932821313,-1.9411847307,-9.55058301542e-09,7.911827896140001e-11,1,1974.0,0,-1.20128236795e-11,0,-2.04890966415e-08,-39.0726197999,315035.595195,0,2017-11-08 21:00:00
184,11070,0.0002859829,-9.66203212325e-12,0,-40.1901001567,-90.7466228797,4.83303037657e-09,-2.3743313645,-4.638e-06,0.017234588999999998,9.382607974710001e-06,5153.63953251,318595.46685100003,-1.5245205128399999e-06,0.8271462784,3.1112296735999997e-07,0.9480474601,212.42161995,-1.9411014394,-9.45242955373e-09,8.391952238450002e-11,1,1974.0,0,-1.2296842168800001e-11,0,-2.04890966415e-08,-40.1900881003,319044.488074,0,2017-11-08 22:00:00
185,11130,0.0002859483,-9.662356106e-12,0,-38.543973354,-93.55134724610001,4.79277891438e-09,-2.1916427854,-4.81148107843e-06,0.0172352094,9.42624328919e-06,5153.63829022,322193.820724,-1.4072472971e-06,0.8271169248,2.1915297821100001e-07,0.9480487315,209.979618914,-1.9410259731,-9.31694820808e-09,8.99153246358e-11,1,1974.0,0,-1.19710692222e-11,0,-2.04890966415e-08,-38.5439616171,322784.115132,0,2017-11-08 23:00:00
186,11190,0.0002859138,-9.66266997755e-12,0,-33.6144596587,-96.6108489482,4.7469432869e-09,-1.8247064801,-4.99430198624e-06,0.0172359315,9.48587537034e-06,5153.63660419,325791.976051,-1.2476949797e-06,0.827087589,1.25e-07,0.9480501544,206.592712162,-1.9409631919,-9.145444165270001e-09,9.684345537379998e-11,1,1974.0,0,-1.09251487766e-11,0,-2.04890966415e-08,-33.614448947199996,326201.729613,0,2017-11-09 00:00:00
